Krankenkasse,Jahr,Quartal,time,churn_rel,predicted_effect_cf
bkk ewe,2017,2,2017 Q2,0.5370462456489309,0.4435642212989276
bkk ewe,2017,3,2017 Q3,0.03956870115738451,-0.024532746144572154
bkk ewe,2017,4,2017 Q4,1.2261445663996835,-0.6170721612425434
bkk ewe,2018,1,2018 Q1,0.05861092116831103,1.6708870726220568
bkk ewe,2018,2,2018 Q2,0.21478082592990333,2.520979480537335
bkk ewe,2018,3,2018 Q3,0.14612761811982464,1.3371293825609454
bkk ewe,2018,4,2018 Q4,1.575875486381323,0.6036371017265884
bkk ewe,2019,1,2019 Q1,-0.0861903849837196,0.2579693491833548
bkk ewe,2019,2,2019 Q2,0.2204543276143008,0.03659187481627765
bkk ewe,2019,3,2019 Q3,-0.306044376434583,0.30438760028730866
bkk ewe,2019,4,2019 Q4,0.623561013046815,-0.22405484362080008
bkk ewe,2020,1,2020 Q1,0.08580417580322243,0.726780401600597
bkk ewe,2020,2,2020 Q2,-0.038102495713469235,0.31954487421406885
bkk ewe,2020,3,2020 Q3,0.07623403849818944,-0.2916991328990214
bkk ewe,2020,4,2020 Q4,0.47609979051609214,-0.5681263097975849
bkk ewe,2021,1,2021 Q1,-0.009476876421531463,0.7434935421805107
bkk ewe,2021,2,2021 Q2,0.0,0.5797337249738809
bkk ewe,2021,3,2021 Q3,0.11373329542223486,-0.932848791054845
bkk ewe,2021,4,2021 Q4,1.2496449872195399,-1.38693703099695
bkk ewe,2022,1,2022 Q1,-0.07480130902290791,0.6029592418566532
bkk ewe,2022,2,2022 Q2,0.12164311780668102,0.5445392378038102
bkk ewe,2022,3,2022 Q3,0.11214953271028037,-0.03439231817654696
bkk ewe,2022,4,2022 Q4,0.8588498879761016,0.0714354581803251
bkk ewe,2023,1,2023 Q1,-0.39800074046649386,0.4901401168987477
bkk ewe,2023,2,2023 Q2,0.6226187157327385,0.3461812552040054
bkk ewe,2023,3,2023 Q3,0.2678241595862578,1.0291980642182696
bkk ewe,2023,4,2023 Q4,1.6394952565165333,0.9744548955926884
bkk ewe,2024,1,2024 Q1,0.32623470774807434,0.006809311368374036
bkk ewe,2024,2,2024 Q2,0.776804263390841,-0.29782663708573853
bkk ewe,2024,3,2024 Q3,0.25096352065967553,-0.391806683898974
bkk ewe,2024,4,2024 Q4,1.9043361645060348,-0.3128101029496424
bkk ewe,2025,1,2025 Q1,0.5351816108089138,0.3385328457100509
bkk exklusiv,2016,1,2016 Q1,2.267754127710364,-0.017298800677748218
bkk exklusiv,2016,2,2016 Q2,0.0,0.34706504547651257
bkk exklusiv,2016,3,2016 Q3,0.0,-0.0561073971948636
bkk exklusiv,2016,4,2016 Q4,0.0,-0.29447853524161705
bkk exklusiv,2017,1,2017 Q1,1.2303053880567982,0.6402820043544847
bkk exklusiv,2017,2,2017 Q2,0.0,0.3971011000034062
bkk exklusiv,2017,3,2017 Q3,0.0,0.17708101457685618
bkk exklusiv,2017,4,2017 Q4,0.0,-0.21337159396485472
bkk exklusiv,2018,1,2018 Q1,0.0,0.2933243255500856
bkk exklusiv,2018,2,2018 Q2,0.0,-0.3739520384525392
bkk exklusiv,2018,3,2018 Q3,0.0,-0.45601191091461324
bkk exklusiv,2018,4,2018 Q4,0.0,-0.45928545072311433
bkk exklusiv,2019,1,2019 Q1,0.0,0.19209579955621656
bkk exklusiv,2019,2,2019 Q2,0.0,-0.39192346795926297
bkk exklusiv,2019,3,2019 Q3,0.0,-0.3373868517003005
bkk exklusiv,2019,4,2019 Q4,0.0,-0.15149542218011694
bkk exklusiv,2020,1,2020 Q1,0.0,0.2582087271757413
bkk exklusiv,2020,2,2020 Q2,0.4947879137243599,0.20365492308002642
bkk exklusiv,2020,3,2020 Q3,0.0,0.6711065634868675
bkk exklusiv,2020,4,2020 Q4,0.0,0.2727554415158524
bkk exklusiv,2021,1,2021 Q1,0.0,0.2886582629539646
bkk exklusiv,2021,2,2021 Q2,0.0,0.6509253022584788
bkk exklusiv,2021,3,2021 Q3,0.0,0.9380813675553371
bkk exklusiv,2021,4,2021 Q4,0.0,0.7618074983961581
bkk exklusiv,2022,1,2022 Q1,0.43021032504780116,0.6096732780131345
bkk exklusiv,2022,2,2022 Q2,0.0,0.6592801529212353
bkk exklusiv,2022,3,2022 Q3,0.0,0.6380614646191338
bkk exklusiv,2022,4,2022 Q4,0.0,0.6613499581642688
bkk exklusiv,2023,1,2023 Q1,0.0,0.7372748900778515
bkk exklusiv,2023,2,2023 Q2,0.0,0.8990996466652451
bkk exklusiv,2023,3,2023 Q3,0.0,0.8333471792269969
bkk exklusiv,2023,4,2023 Q4,0.0,0.8167825046208805
bkk exklusiv,2024,1,2024 Q1,0.0,0.1699900095356434
bkk exklusiv,2024,2,2024 Q2,0.0,0.2645074795832516
bkk exklusiv,2024,3,2024 Q3,0.0,0.42027225017092806
bkk exklusiv,2024,4,2024 Q4,0.0,0.43005295418634026
bkk exklusiv,2025,1,2025 Q1,0.0,0.3423421312637231
bkk faber-castell & partner,2016,1,2016 Q1,2.0206079044803538,2.09275044710658
bkk faber-castell & partner,2016,2,2016 Q2,25.514137009424676,1.0785908312544759
bkk faber-castell & partner,2016,3,2016 Q3,6.179674541623706,0.39592303682159485
bkk faber-castell & partner,2016,4,2016 Q4,3.850457030672774,0.6847503826677301
bkk faber-castell & partner,2017,1,2017 Q1,2.3986177457058644,2.1756581264416717
bkk faber-castell & partner,2017,2,2017 Q2,2.453598014888337,1.6313044857394892
bkk faber-castell & partner,2017,3,2017 Q3,1.623684873379706,1.25863850083103
bkk faber-castell & partner,2017,4,2017 Q4,2.530076836545978,1.623757795676716
bkk faber-castell & partner,2018,1,2018 Q1,0.6434096994941981,1.2547377956556065
bkk faber-castell & partner,2018,2,2018 Q2,1.3303277779830753,0.5778984210467603
bkk faber-castell & partner,2018,3,2018 Q3,1.033879143721965,1.1884304341537864
bkk faber-castell & partner,2018,4,2018 Q4,1.9220704217726363,0.096586551974042
bkk faber-castell & partner,2019,1,2019 Q1,0.4798668413783334,0.14825829386591885
bkk faber-castell & partner,2019,2,2019 Q2,0.974535201339325,0.09699072151280347
bkk faber-castell & partner,2019,3,2019 Q3,0.3630144158609376,1.0124969008492275
bkk faber-castell & partner,2019,4,2019 Q4,1.5267972037700412,0.6895202264032605
bkk faber-castell & partner,2020,1,2020 Q1,0.30659084680734444,0.444628126107254
bkk faber-castell & partner,2020,2,2020 Q2,0.7052234345918071,0.002547341710555405
bkk faber-castell & partner,2020,3,2020 Q3,0.724023331524688,-0.33697621815541623
bkk faber-castell & partner,2020,4,2020 Q4,1.1767082470582293,-0.5544582932069402
bkk faber-castell & partner,2021,1,2021 Q1,0.23959269242288112,0.03947256871627798
bkk faber-castell & partner,2021,2,2021 Q2,2.6574378381967265,-0.18538258040208538
bkk faber-castell & partner,2021,3,2021 Q3,1.3210018270894304,2.089275576233545
bkk faber-castell & partner,2021,4,2021 Q4,1.836780288522916,1.067502943294205
bkk faber-castell & partner,2022,1,2022 Q1,1.1392305884196505,-0.3902971061938329
bkk faber-castell & partner,2022,2,2022 Q2,5.847355210560566,-0.8323148468241957
bkk faber-castell & partner,2022,3,2022 Q3,2.384507289653961,1.3851027313144086
bkk faber-castell & partner,2022,4,2022 Q4,2.511973693616413,0.8428944842398756
bkk faber-castell & partner,2023,1,2023 Q1,1.1296756017963236,0.3634407204813296
bkk faber-castell & partner,2023,2,2023 Q2,0.13377096204766106,0.34255840262542364
bkk faber-castell & partner,2023,3,2023 Q3,0.07299370601440593,0.7685001099494112
bkk faber-castell & partner,2023,4,2023 Q4,0.8147312212710909,0.47691412186661875
bkk faber-castell & partner,2024,1,2024 Q1,-0.1897507303355448,0.2481906712131052
bkk faber-castell & partner,2024,2,2024 Q2,2.572659508992683,-0.026382167618072137
bkk faber-castell & partner,2024,3,2024 Q3,1.2440663502053444,0.128366245279884
bkk faber-castell & partner,2024,4,2024 Q4,1.6238854719540623,-0.07284312930928562
bkk faber-castell & partner,2025,1,2025 Q1,0.7516653274928073,0.49353347140505527
bkk firmus,2016,1,2016 Q1,1.210496132922085,0.2694631155718606
bkk firmus,2016,2,2016 Q2,2.477794793261868,0.7001524443945436
bkk firmus,2016,3,2016 Q3,0.5783197346005559,0.9590383038121042
bkk firmus,2016,4,2016 Q4,0.8855211351311195,0.1963055642472654
bkk firmus,2017,1,2017 Q1,-0.01472732360348154,0.033771829506202444
bkk firmus,2017,2,2017 Q2,0.16938916793094813,0.30044034110528606
bkk firmus,2017,3,2017 Q3,0.13087080551716027,0.2792679937581232
bkk firmus,2017,4,2017 Q4,0.67405830090315,0.4133444345382492
bkk firmus,2018,1,2018 Q1,-0.36321731773492427,-0.0623033397562495
bkk firmus,2018,2,2018 Q2,0.9501500622209209,0.15880732722546176
bkk firmus,2018,3,2018 Q3,0.6236041418916959,0.23790445107451103
bkk firmus,2018,4,2018 Q4,1.0766170875129715,0.399658750567879
bkk firmus,2019,1,2019 Q1,0.10409091557228616,0.19397089369973083
bkk firmus,2019,2,2019 Q2,4.392912084781494,0.17916947362803562
bkk firmus,2019,3,2019 Q3,0.9715096605174108,0.8623950987476277
bkk firmus,2019,4,2019 Q4,3.1337837837837843,0.82612317425695
bkk firmus,2020,1,2020 Q1,2.0099844075525097,0.4742085310239511
bkk firmus,2020,2,2020 Q2,12.802332601184283,0.0743640822793793
bkk firmus,2020,3,2020 Q3,7.457299020724209,-0.711473757372904
bkk firmus,2020,4,2020 Q4,7.518358783074951,-0.8661046618856563
bkk firmus,2021,1,2021 Q1,6.3303240558227545,0.9841270621414479
bkk firmus,2021,2,2021 Q2,42.09960421552179,3.153158858166945
bkk firmus,2021,3,2021 Q3,6.73289543204159,7.389658079673215
bkk firmus,2021,4,2021 Q4,3.0654712795409127,6.506847406420504
bkk firmus,2022,1,2022 Q1,1.9538082955320348,0.30603676079203135
bkk firmus,2022,2,2022 Q2,8.237757357217635,-0.17962188828836728
bkk firmus,2022,3,2022 Q3,3.2825731848858704,1.4942700313204087
bkk firmus,2022,4,2022 Q4,3.0643088656854633,1.2724421055379425
bkk firmus,2023,1,2023 Q1,2.2291434253898226,1.4651649048658277
bkk firmus,2023,2,2023 Q2,13.493548753450293,1.9582724676601762
bkk firmus,2023,3,2023 Q3,4.0844739521244655,1.5058855942392533
bkk firmus,2023,4,2023 Q4,4.814115050536295,1.1073866625889472
bkk firmus,2024,1,2024 Q1,4.290311903043258,1.6222319427445822
bkk firmus,2024,2,2024 Q2,28.598633316635375,1.371911252509028
bkk firmus,2024,3,2024 Q3,5.842454734951546,1.1509482301751532
bkk firmus,2024,4,2024 Q4,7.871159870204666,0.8968578456799269
bkk firmus,2025,1,2025 Q1,8.956875940848313,1.241243389447796
bkk freudenberg,2016,1,2016 Q1,0.4703211157963023,0.14404940049576387
bkk freudenberg,2016,2,2016 Q2,10.11568469195588,-0.06346301417902335
bkk freudenberg,2016,3,2016 Q3,2.7021744441729783,0.2872239062094217
bkk freudenberg,2016,4,2016 Q4,3.2162907983633073,0.29493541111998267
bkk freudenberg,2017,1,2017 Q1,1.7700746750253527,0.5321013899908473
bkk freudenberg,2017,2,2017 Q2,1.6668176465259537,0.185828227391636
bkk freudenberg,2017,3,2017 Q3,0.9177581751759778,-0.17404074071444323
bkk freudenberg,2017,4,2017 Q4,1.492141974218612,-0.4242259377668362
bkk freudenberg,2018,1,2018 Q1,0.891692040017399,1.0167984657385019
bkk freudenberg,2018,2,2018 Q2,3.2507005820219876,0.7635346752403384
bkk freudenberg,2018,3,2018 Q3,2.7725583531671467,0.18644815954150523
bkk freudenberg,2018,4,2018 Q4,2.2792833055702273,0.6884861979075678
bkk freudenberg,2019,1,2019 Q1,1.2512910145388099,0.07994261756687719
bkk freudenberg,2019,2,2019 Q2,1.5536113617638982,0.23885203648728504
bkk freudenberg,2019,3,2019 Q3,0.9349043847788294,0.18979196865258285
bkk freudenberg,2019,4,2019 Q4,1.8180426378841812,2.353578433954845
bkk freudenberg,2020,1,2020 Q1,0.8082099090293962,-0.06775032685016544
bkk freudenberg,2020,2,2020 Q2,2.11433046202036,-0.43420463210491755
bkk freudenberg,2020,3,2020 Q3,1.1795208881098451,-1.2973012229759053
bkk freudenberg,2020,4,2020 Q4,1.1513335980077237,-1.43736704205055
bkk freudenberg,2021,1,2021 Q1,0.784985370727182,0.77513156521849
bkk freudenberg,2021,2,2021 Q2,-1.6781137152163137,0.9403558723116024
bkk freudenberg,2021,3,2021 Q3,0.24125018003744778,0.4535294358952446
bkk freudenberg,2021,4,2021 Q4,0.33765580660224864,0.3340340357784637
bkk freudenberg,2022,1,2022 Q1,0.31145956395661045,0.8496749032937256
bkk freudenberg,2022,2,2022 Q2,0.46395431834403994,0.9747963427292148
bkk freudenberg,2022,3,2022 Q3,0.5186500888099468,0.24175639279330097
bkk freudenberg,2022,4,2022 Q4,0.20497596833474696,-0.025009512698938686
bkk freudenberg,2023,1,2023 Q1,0.3562107639133808,0.7043153974796533
bkk freudenberg,2023,2,2023 Q2,-0.133544192584783,0.4708174833634628
bkk freudenberg,2023,3,2023 Q3,-0.3413449695604744,-0.18177081725988217
bkk freudenberg,2023,4,2023 Q4,0.3389830508474576,-0.0946530921512029
bkk freudenberg,2024,1,2024 Q1,1.122606981981982,0.8473763739034446
bkk freudenberg,2024,2,2024 Q2,0.8352183748042457,0.502229328252619
bkk freudenberg,2024,3,2024 Q3,1.463330457290768,-0.41698468438788605
bkk freudenberg,2024,4,2024 Q4,2.0919078880234023,-0.5220184854786194
bkk freudenberg,2025,1,2025 Q1,1.9957353235156925,0.9549488472915406
bkk gildemeister seidensticker,2016,1,2016 Q1,0.5816816447125446,2.095352088598375
bkk gildemeister seidensticker,2016,2,2016 Q2,-2.2015850188182737,1.2195446334840896
bkk gildemeister seidensticker,2016,3,2016 Q3,0.021119158988157628,3.239172430977654
bkk gildemeister seidensticker,2016,4,2016 Q4,0.8211272121558107,3.0347043628028447
bkk gildemeister seidensticker,2017,1,2017 Q1,0.033353241857542876,0.4672730804577964
bkk gildemeister seidensticker,2017,2,2017 Q2,0.1698121985639626,-0.6522304932299368
bkk gildemeister seidensticker,2017,3,2017 Q3,-0.0928900414134768,3.9019455089646673
bkk gildemeister seidensticker,2017,4,2017 Q4,0.5028474024716229,3.3692378262690603
bkk gildemeister seidensticker,2018,1,2018 Q1,-0.37621228240590837,1.527579883058573
bkk gildemeister seidensticker,2018,2,2018 Q2,-0.11607571231795459,0.835795272690421
bkk gildemeister seidensticker,2018,3,2018 Q3,-0.28200440050822767,1.266981076337035
bkk gildemeister seidensticker,2018,4,2018 Q4,0.3558331779476661,0.5366168763497008
bkk gildemeister seidensticker,2019,1,2019 Q1,-0.5357281102423163,-0.10130335371859508
bkk gildemeister seidensticker,2019,2,2019 Q2,-0.018680240975108578,-0.13483984541642324
bkk gildemeister seidensticker,2019,3,2019 Q3,-0.0716209693742507,0.8845194333155819
bkk gildemeister seidensticker,2019,4,2019 Q4,0.7806048519032112,0.5947358730076353
bkk gildemeister seidensticker,2020,1,2020 Q1,-0.5248755449738722,-0.5665763242769866
bkk gildemeister seidensticker,2020,2,2020 Q2,-0.14842444729377938,-2.2772401220950638
bkk gildemeister seidensticker,2020,3,2020 Q3,0.7751334692670475,-0.7867020036196166
bkk gildemeister seidensticker,2020,4,2020 Q4,0.498107962004788,-0.9906050590164853
bkk gildemeister seidensticker,2021,1,2021 Q1,-1.0343105236869405,0.8305558289800014
bkk gildemeister seidensticker,2021,2,2021 Q2,0.45733719494677344,0.8439010448518772
bkk gildemeister seidensticker,2021,3,2021 Q3,0.26743341217208494,0.04720631586674416
bkk gildemeister seidensticker,2021,4,2021 Q4,0.9111652431315718,-0.23647924531736486
bkk gildemeister seidensticker,2022,1,2022 Q1,0.06340427482315555,0.3466279973299521
bkk gildemeister seidensticker,2022,2,2022 Q2,0.9848155188603623,-0.02876815249514742
bkk gildemeister seidensticker,2022,3,2022 Q3,0.8504751321071372,-0.7551988281831967
bkk gildemeister seidensticker,2022,4,2022 Q4,1.0636862462894665,-0.8850176001538652
bkk gildemeister seidensticker,2023,1,2023 Q1,0.42500166885472057,0.4202273744900404
bkk gildemeister seidensticker,2023,2,2023 Q2,2.4646222931253505,-0.15897046598573214
bkk gildemeister seidensticker,2023,3,2023 Q3,1.3594458420130755,-0.5969442268489946
bkk gildemeister seidensticker,2023,4,2023 Q4,2.097156145328867,-0.7566073255627576
bkk gildemeister seidensticker,2024,1,2024 Q1,0.996740220661986,0.523470146592964
bkk gildemeister seidensticker,2024,2,2024 Q2,-0.18207022117393912,-0.34080653493467844
bkk gildemeister seidensticker,2024,3,2024 Q3,-0.629426192696998,-0.9621070283546481
bkk gildemeister seidensticker,2024,4,2024 Q4,-1.256396707086439,-0.9361082692705133
bkk gildemeister seidensticker,2025,1,2025 Q1,-2.2764880260813847,0.8306059511934388
bkk groz-beckert,2016,1,2016 Q1,-0.03785727806170736,-0.3207470059664498
bkk groz-beckert,2016,2,2016 Q2,-0.1325506532853626,0.055839825167045325
bkk groz-beckert,2016,3,2016 Q3,0.13272658323852862,-0.341672282399331
bkk groz-beckert,2016,4,2016 Q4,0.3787161522438932,-0.19419445489364215
bkk groz-beckert,2017,1,2017 Q1,0.6036596868515374,0.7049511185709764
bkk groz-beckert,2017,2,2017 Q2,0.03750234389649353,0.1711164562675848
bkk groz-beckert,2017,3,2017 Q3,0.2061855670103093,0.020222646174096793
bkk groz-beckert,2017,4,2017 Q4,0.9726898615787506,0.3230012684554387
bkk groz-beckert,2018,1,2018 Q1,-0.14820303816228234,0.9951516509920879
bkk groz-beckert,2018,2,2018 Q2,0.3710575139146568,0.7309655998811055
bkk groz-beckert,2018,3,2018 Q3,-0.018484288354898334,0.22722076076373124
bkk groz-beckert,2018,4,2018 Q4,0.9058975781105564,0.2181299591108587
bkk groz-beckert,2019,1,2019 Q1,0.0,0.8689751775373942
bkk groz-beckert,2019,2,2019 Q2,-0.311469402711616,0.476416587943019
bkk groz-beckert,2019,3,2019 Q3,0.3124425657048337,0.7298063065232134
bkk groz-beckert,2019,4,2019 Q4,0.8977647489923049,0.6052892849677092
bkk groz-beckert,2020,1,2020 Q1,-0.1634283639004903,0.607226753677626
bkk groz-beckert,2020,2,2020 Q2,-0.34558021098581304,-0.010349883011791707
bkk groz-beckert,2020,3,2020 Q3,0.6388027012228509,0.3249915530397129
bkk groz-beckert,2020,4,2020 Q4,0.6710192237939789,0.09358755235945805
bkk groz-beckert,2021,1,2021 Q1,-0.5584579355071159,0.6596375000095377
bkk groz-beckert,2021,2,2021 Q2,0.14492753623188406,0.3071427221576452
bkk groz-beckert,2021,3,2021 Q3,0.45224312590448623,-0.36055944518313376
bkk groz-beckert,2021,4,2021 Q4,0.46821537907437416,-0.6896415833005968
bkk groz-beckert,2022,1,2022 Q1,0.01792435920415845,0.5771462406584521
bkk groz-beckert,2022,2,2022 Q2,0.053763440860215055,0.430856473074809
bkk groz-beckert,2022,3,2022 Q3,0.5015224789539674,-0.393409872055488
bkk groz-beckert,2022,4,2022 Q4,0.8911067545891999,-0.6573219045970797
bkk groz-beckert,2023,1,2023 Q1,-0.24730612965907084,0.11642535916183297
bkk groz-beckert,2023,2,2023 Q2,0.318753320347087,0.032744286998606945
bkk groz-beckert,2023,3,2023 Q3,0.5119152691968226,-0.39994421534893315
bkk groz-beckert,2023,4,2023 Q4,0.24587284861257463,-0.5770972994902556
bkk groz-beckert,2024,1,2024 Q1,0.17519271198318148,0.00902299601918842
bkk groz-beckert,2024,2,2024 Q2,1.3990905911157747,-0.3794181359300661
bkk groz-beckert,2024,3,2024 Q3,-0.2932045532942394,0.22038053731593288
bkk groz-beckert,2024,4,2024 Q4,1.0205846739318456,0.00638299721872905
bkk groz-beckert,2025,1,2025 Q1,0.17123287671232876,0.21569719689733546
bkk henschel plus,2016,1,2016 Q1,0.2112811319546706,-0.3245326878393613
bkk henschel plus,2016,2,2016 Q2,-0.3897265525172502,-0.6190607586415142
bkk henschel plus,2016,3,2016 Q3,0.5836700660637547,-1.6262758498956187
bkk henschel plus,2016,4,2016 Q4,0.6568039790843005,-1.7927345372649228
bkk henschel plus,2017,1,2017 Q1,-0.6778587266392144,0.058132716344167966
bkk henschel plus,2017,2,2017 Q2,-0.605944635795382,-0.019181868388228697
bkk henschel plus,2017,3,2017 Q3,-0.10267599306937047,0.347331871793044
bkk henschel plus,2017,4,2017 Q4,0.0,0.41210474009678066
bkk henschel plus,2018,1,2018 Q1,-0.8864906533050684,0.10643607457882208
bkk henschel plus,2018,2,2018 Q2,0.5768358286343898,0.3914633185641571
bkk henschel plus,2018,3,2018 Q3,-0.3544271168965073,0.4886830410705385
bkk henschel plus,2018,4,2018 Q4,0.25221496475457544,0.49404068059632095
bkk henschel plus,2019,1,2019 Q1,-1.006321764933557,-0.08444868481185583
bkk henschel plus,2019,2,2019 Q2,0.10426169685911638,0.17558749675384647
bkk henschel plus,2019,3,2019 Q3,-0.5533133706548626,0.9201495950416452
bkk henschel plus,2019,4,2019 Q4,0.44511356941807945,0.5625136288373688
bkk herkules,2016,1,2016 Q1,0.2961418143899896,1.8059415466709297
bkk herkules,2016,2,2016 Q2,-0.16634783331947103,1.9980027398951226
bkk herkules,2016,3,2016 Q3,-0.09580938098808632,0.4639845565315365
bkk herkules,2016,4,2016 Q4,0.42113163490805994,1.0530787016660819
bkk herkules,2017,1,2017 Q1,-0.2325195150307258,0.2951935277301939
bkk herkules,2017,2,2017 Q2,0.6783752288996171,-0.4858176000632814
bkk herkules,2017,3,2017 Q3,-0.00826753751395147,0.6584134264700969
bkk herkules,2017,4,2017 Q4,0.8846996568688247,0.016190330012523475
bkk herkules,2018,1,2018 Q1,-0.32782854567061426,0.4911448593258233
bkk herkules,2018,2,2018 Q2,0.5920322328660116,0.2772403193558996
bkk herkules,2018,3,2018 Q3,0.049045653328973725,0.8207942628840471
bkk herkules,2018,4,2018 Q4,0.6250255320887291,-0.08498468958405311
bkk herkules,2019,1,2019 Q1,-0.25576485872036375,0.5804951796519511
bkk herkules,2019,2,2019 Q2,0.2360698441124995,0.4992702598436814
bkk herkules,2019,3,2019 Q3,-0.4994518211718845,0.19973677114563776
bkk herkules,2019,4,2019 Q4,-0.7468168462291871,-0.24139558883604956
bkk herkules,2020,1,2020 Q1,-0.8881213765881336,0.24272336879277062
bkk herkules,2020,2,2020 Q2,-2.6840904376685333,0.45451413382881045
bkk herkules,2020,3,2020 Q3,-1.0017904339670902,0.43129725620656034
bkk herkules,2020,4,2020 Q4,0.04306075873056883,-0.09736699109575672
bkk herkules,2021,1,2021 Q1,-1.2568329531270177,0.7860033597397413
bkk herkules,2021,2,2021 Q2,-0.00871801577960856,0.5868417118745234
bkk herkules,2021,3,2021 Q3,-0.5536422686254849,0.4500732725563552
